customer_id,level_tenure,member_score,num_promoted,account_bal,location,member_type,response
SB0000050299,123,573,0,2968,E,R,0
SB0000013383,238,520,0,-132,S,T,0
SB0000132586,179,692,0,2631,E,C,0
SB0000068554,60,639,0,3374,W,N,0
SB0000038701,186,695,0,,E,C,0
SB0000117804,246,760,0,2951,S,S,0
SB0000082911,111,740,0,1169,N,,0
SB0000105240,131,520,0,3764,E,T,0
SB0000131080,107,668,0,3692,N,C,0
SB0000116214,167,520,0,4023,E,T,0
SB0000035357,441,711,0,3165,E,C,0
SB0000012377,182,742,0,2347,E,S,0
SB0000127519,135,520,0,2623,E,T,0
SB0000023715,111,722,0,2170,N,C,0
SB0000104358,163,629,0,2790,E,N,0
SB0000014748,75,644,0,3145,N,N,0
SB0000146037,119,710,0,3038,N,C,0
SB0000111571,147,645,0,2436,E,N,0
SB0000118619,179,684,0,3429,E,C,0
SB0000069500,182,520,0,1333,E,T,0
SB0000014495,175,662,0,3357,E,C,0
SB0000082033,147,520,0,1642,E,T,0
SB0000022018,202,708,0,3233,S,C,0
SB0000071973,111,652,0,2876,N,C,0
SB0000131045,151,737,0,1639,E,S,0
SB0000064757,179,743,0,3552,E,S,0
SB0000092751,210,756,0,-132,S,S,0
SB0000057135,71,682,0,3020,W,,0
SB0000057905,159,676,0,3197,E,C,0
SB0000022850,190,520,0,1399,E,T,0
SB0000107060,123,727,0,1285,E,S,0
SB0000106373,111,520,0,3426,N,T,0
SB0000015779,171,520,0,3852,E,T,0
SB0000150130,99,627,0,3232,N,N,0
SB0000147554,151,613,0,3026,E,R,0
SB0000037304,194,704,0,,E,C,0
SB0000109879,246,760,0,3556,S,S,0
SB0000045564,40,661,0,3330,W,C,0
SB0000117167,87,613,0,2507,N,R,0
SB0000149185,103,745,0,1775,N,S,0
SB0000046664,123,626,0,3410,E,N,0
SB0000012616,151,520,0,4095,E,T,0
SB0000053533,44,723,0,3425,W,C,0
SB0000114093,155,759,0,3618,E,S,0
SB0000105096,52,667,0,3442,W,C,0
SB0000092701,111,557,0,3410,N,R,0
SB0000071080,87,543,0,3870,N,T,1
SB0000122376,210,520,0,3232,S,T,0
SB0000106446,171,720,0,,E,C,0
SB0000095987,87,532,0,3705,N,T,0
SB0000028275,147,686,0,2692,E,C,0
SB0000084387,246,736,0,2436,S,S,0
SB0000127990,179,584,0,3764,,R,0
SB0000103828,79,662,0,2577,N,C,0
SB0000032868,194,584,0,2740,E,R,0
SB0000059010,214,520,0,4101,S,T,0
SB0000141311,115,707,0,2303,N,C,0
SB0000014990,246,760,0,3976,S,S,0
SB0000062032,123,593,0,3484,E,R,0
SB0000037478,139,684,0,2347,E,C,0
SB0000137104,75,743,0,,N,S,0
SB0000128187,91,695,0,3161,N,,1
SB0000101458,,759,0,4047,E,,0
SB0000029867,143,520,0,3622,E,T,0
SB0000104515,52,760,0,3985,W,S,0
SB0000074411,210,705,0,2878,S,,0
SB0000027947,131,708,0,3654,E,C,0
SB0000048514,99,594,0,3764,N,R,1
SB0000063005,87,750,0,3492,N,S,0
SB0000130740,123,698,0,3056,E,,0
SB0000026550,194,757,0,3410,E,S,0
SB0000098512,182,751,0,1396,E,S,0
SB0000071546,,689,0,4009,S,C,0
SB0000096777,159,520,0,3691,E,T,0
SB0000027477,127,520,0,3941,,T,1
SB0000115464,67,623,0,3746,W,N,0
SB0000041699,198,520,0,1069,E,T,0
SB0000035167,115,714,0,2484,,C,0
SB0000033948,71,520,0,4097,W,T,0
SB0000076362,218,520,0,4029,S,T,0
SB0000128747,218,734,0,3286,S,S,0
SB0000096973,60,677,0,3002,W,C,0
SB0000140272,44,520,0,,W,T,0
SB0000070289,139,614,0,3528,E,R,0
SB0000028810,202,697,0,3444,S,C,0
SB0000084769,79,758,0,3410,N,S,0
SB0000069317,52,755,0,,W,S,0
SB0000087202,171,520,0,3720,E,T,0
SB0000080901,79,699,0,,N,C,0
SB0000126053,95,752,0,4054,N,S,0
SB0000135442,175,723,0,3764,E,C,0
SB0000130350,135,688,0,3303,E,C,0
SB0000120739,246,732,0,3725,S,S,0
SB0000018602,179,520,0,3892,E,T,0
SB0000021555,171,702,0,,E,C,0
SB0000129406,522,661,0,3738,N,C,0
SB0000036453,159,520,0,438,,T,0
SB0000074912,182,750,0,2436,E,S,0
SB0000013493,36,724,0,3897,W,C,1
SB0000102357,123,624,0,2082,E,N,0
SB0000125676,179,706,0,2462,E,C,0
SB0000091190,226,744,0,3410,S,S,0
SB0000016777,568,733,0,2834,E,S,0
SB0000138314,163,715,0,1887,,C,0
SB0000092210,115,690,0,3262,N,,0
SB0000063870,131,520,0,1092,E,T,0
SB0000083269,246,683,0,3456,S,C,0
SB0000050395,83,706,0,3675,N,C,0
SB0000126235,135,751,0,2527,E,S,0
SB0000028681,127,652,0,1858,E,N,0
SB0000020295,179,684,0,-132,E,C,0
SB0000027499,194,520,0,3659,E,T,0
SB0000081742,103,722,0,3292,N,C,0
SB0000066036,171,717,0,3864,,C,0
SB0000141869,95,668,0,1639,N,C,0
SB0000057886,83,633,0,3817,N,N,1
SB0000136167,48,707,0,,W,C,0
SB0000041773,107,630,0,3542,N,N,0
SB0000072415,111,664,0,3748,N,C,0
SB0000042300,111,759,0,3596,N,S,0
SB0000109907,95,520,0,1642,N,T,0
SB0000075534,167,713,0,3445,E,C,0
SB0000067565,107,602,0,3557,N,R,0
SB0000105652,87,520,0,627,N,T,0
SB0000110718,60,640,0,2878,W,N,0
SB0000142984,206,520,0,827,S,T,0
SB0000041966,171,746,0,3417,E,S,0
SB0000050887,206,520,0,1088,S,T,0
SB0000028124,87,678,0,2790,N,C,0
SB0000092010,87,634,0,,N,N,0
SB0000042902,131,568,0,3758,E,R,1
SB0000039462,91,689,0,2259,N,C,0
SB0000070569,206,660,0,1302,S,C,0
SB0000084394,24,746,0,3473,W,S,0
SB0000084205,246,674,0,3658,S,C,0
SB0000055456,186,722,0,2175,E,C,0
SB0000098969,147,703,0,1499,E,C,0
SB0000138420,155,520,0,3590,E,T,0
SB0000127208,186,642,0,2960,E,,0
SB0000041133,143,618,0,3277,E,N,0
SB0000100424,159,568,0,2938,E,R,0
SB0000130703,119,747,0,3830,N,S,0
SB0000037349,119,757,0,3835,N,S,0
SB0000089481,135,644,0,2701,E,N,0
SB0000141289,79,722,0,1740,N,C,0
SB0000067172,222,756,0,3614,S,S,0
SB0000112212,123,644,0,3779,E,N,0
SB0000055552,115,520,0,1073,N,T,0
SB0000108294,24,750,0,4029,W,S,0
SB0000032127,151,752,0,2997,E,S,0
SB0000012450,83,668,0,3747,N,C,0
SB0000035092,151,697,0,3437,E,C,0
SB0000021195,83,713,0,2347,N,C,0
SB0000144531,135,568,0,3587,E,R,0
SB0000093420,139,640,0,3693,E,N,0
SB0000149511,95,520,0,3188,N,T,0
SB0000120722,163,703,0,2436,E,C,0
SB0000080087,56,675,0,3233,W,C,1
SB0000124619,16,674,0,4063,W,C,0
SB0000124415,111,635,0,2967,N,N,0
SB0000087454,,756,0,3800,S,S,0
SB0000124028,163,727,0,2878,E,S,0
SB0000086321,115,622,0,3336,N,N,0
SB0000125900,163,677,0,2698,E,C,0
SB0000018023,159,672,0,3071,E,C,0
SB0000120920,91,618,0,3410,N,N,0
SB0000054323,63,611,0,3184,W,R,0
SB0000139322,194,688,0,3888,E,C,0
SB0000049453,127,705,0,3557,E,C,0
SB0000079025,182,745,0,3233,E,S,0
SB0000066181,577,681,0,3579,E,C,0
SB0000024006,163,728,0,2554,E,S,0
SB0000102262,127,731,0,3195,E,S,0
SB0000136753,87,710,0,2185,N,C,0
SB0000147327,198,758,0,3233,E,,0
SB0000043645,103,758,0,2819,N,S,0
SB0000122855,155,582,0,3410,E,R,0
SB0000104025,48,758,0,2220,W,S,0
SB0000130655,48,749,0,3268,W,S,1
SB0000126818,103,600,0,2935,N,R,0
SB0000038494,103,681,0,2598,N,C,0
SB0000021450,91,735,0,842,N,S,0
SB0000065306,107,659,0,3410,N,C,0
SB0000127078,159,520,0,3655,E,T,0
SB0000041344,63,658,0,3268,W,C,0
SB0000110406,91,673,0,2598,N,C,0
SB0000121287,111,740,0,2524,N,S,0
SB0000070657,127,673,0,3233,E,C,0
SB0000046947,135,700,0,2329,E,C,0
SB0000118041,99,668,0,3693,N,C,0
SB0000107372,171,520,0,2641,E,T,0
SB0000121824,71,582,0,3728,W,R,0
SB0000022678,186,520,0,3657,E,T,0
SB0000078579,147,694,0,1285,E,C,0
SB0000060411,230,757,0,3056,S,S,0
SB0000122258,167,691,0,1108,E,C,0
SB0000098674,79,709,0,3557,N,C,0
SB0000128913,159,520,0,4000,E,T,0
SB0000017870,151,640,0,2905,E,N,0
SB0000029367,87,665,0,3064,N,C,0
SB0000134485,179,520,0,3678,E,T,1
SB0000052169,,520,0,898,E,T,0
SB0000101451,194,520,0,3699,E,T,0
SB0000068940,48,681,0,2701,W,C,0
SB0000142595,63,718,0,3779,W,C,0
SB0000092387,95,760,0,3380,N,S,0
SB0000105046,103,680,0,3697,N,C,0
SB0000064250,56,672,0,3410,W,C,0
SB0000085627,230,520,0,2627,S,T,0
SB0000081456,67,520,0,2502,W,T,0
SB0000128791,91,630,0,3498,,N,0
SB0000022617,226,759,0,3720,S,,0
SB0000046279,111,670,0,2020,N,C,0
SB0000077192,127,520,0,3564,E,T,0
SB0000095764,36,635,0,3723,W,N,0
SB0000014336,83,608,0,,N,R,0
SB0000136974,186,520,0,3790,E,T,0
SB0000099660,139,708,0,2715,E,C,0
SB0000020044,246,740,0,3025,S,S,0
SB0000105484,226,520,0,3027,S,T,0
SB0000090627,210,753,0,4057,S,S,0
SB0000144655,127,520,0,,E,T,0
SB0000045019,,703,0,8137,S,C,0
SB0000116242,175,707,0,3194,E,,0
SB0000069728,60,718,0,3233,W,C,0
SB0000015537,115,674,0,3011,N,C,0
SB0000120281,167,727,0,1639,E,S,0
SB0000130885,91,731,0,3085,N,S,0
SB0000045548,246,759,0,3321,S,S,0
SB0000105960,163,579,0,3933,E,R,0
SB0000145092,107,757,0,2701,N,S,0
SB0000125910,71,744,0,3410,W,S,0
SB0000038473,52,730,0,3830,,S,0
SB0000014586,56,757,0,3782,W,S,0
SB0000028423,206,743,0,1373,S,S,0
SB0000090766,115,699,0,2664,N,C,0
SB0000088034,127,574,0,1595,E,R,0
SB0000051444,214,738,0,4035,S,S,0
SB0000122849,202,520,0,2896,S,T,0
SB0000055133,163,759,0,2321,E,S,0
SB0000080475,143,520,0,663,E,,0
SB0000112234,190,691,0,3817,E,C,0
SB0000074357,,690,0,2701,E,C,0
SB0000119270,135,701,0,2896,E,C,0
SB0000074800,246,759,0,2982,S,S,0
SB0000121932,60,723,0,3379,W,C,0
SB0000041742,226,713,0,3693,S,C,0
SB0000097321,143,756,0,3361,E,S,0
SB0000028956,202,520,0,3601,S,T,0
SB0000095188,182,662,0,3587,,,0
SB0000144816,91,579,0,3100,N,R,0
SB0000039125,246,520,0,1263,S,T,0
SB0000124157,234,742,0,2436,S,S,0
SB0000107221,95,532,0,3675,N,T,0
SB0000026744,175,731,0,2383,E,S,0
SB0000041839,147,641,0,3637,E,N,0
SB0000071434,151,738,0,3534,E,S,0
SB0000087647,71,637,0,3658,W,N,0
SB0000093561,135,644,0,3906,,N,0
SB0000088517,91,666,1,2748,N,C,0
SB0000092604,179,674,0,2819,E,C,0
SB0000024420,179,706,0,3396,E,C,0
SB0000048896,151,741,0,3437,E,S,0
SB0000098077,182,754,0,3622,E,S,0
SB0000142183,159,520,0,1958,E,T,0
SB0000051253,60,726,0,,W,S,0
SB0000040863,123,741,0,3287,E,S,0
SB0000107431,71,581,0,,W,R,0
SB0000038954,218,726,0,3085,S,S,0
SB0000135848,111,678,0,2976,N,C,0
SB0000109311,119,693,0,3832,N,C,0
SB0000113705,151,684,0,3410,E,C,0
SB0000100069,63,692,0,2898,W,C,0
SB0000093779,119,520,0,1851,N,,1
SB0000030342,171,585,0,3658,E,R,0
SB0000034278,222,520,0,3286,S,T,0
SB0000025712,182,700,0,3799,E,C,0
SB0000138586,71,679,0,2819,,C,0
SB0000039052,194,604,0,3787,E,R,0
SB0000117210,79,682,0,3764,N,C,0
SB0000013025,167,589,0,1285,E,R,0
SB0000029593,60,520,0,3551,W,T,1
SB0000122828,234,760,0,1949,S,S,0
SB0000058940,491,546,0,4047,N,T,0
SB0000057529,83,639,0,3056,N,N,0
SB0000040203,143,737,0,1639,E,S,0
SB0000120505,60,666,0,2878,W,C,0
SB0000049008,91,520,0,1831,N,,0
SB0000107998,107,760,0,3056,N,S,0
SB0000045872,171,737,0,2436,E,S,0
SB0000066437,226,650,0,3439,S,,0
SB0000102813,40,702,0,3753,W,C,0
SB0000143832,226,595,0,3756,S,R,0
SB0000120484,214,520,0,2361,S,T,0
SB0000037137,194,751,0,3203,E,S,0
SB0000120804,123,712,0,3606,E,C,0
SB0000068236,179,520,0,2645,E,T,0
SB0000137824,127,752,0,2595,E,S,0
SB0000062446,107,708,0,1885,N,C,0
SB0000127486,87,520,0,3622,N,T,0
SB0000032986,139,663,0,1595,E,C,0
SB0000136653,56,663,0,3602,W,C,0
SB0000012838,246,760,0,2766,S,S,0
SB0000071453,91,530,0,3126,N,T,1
SB0000103823,115,703,0,2327,N,C,0
SB0000090699,143,537,0,3335,E,T,0
SB0000138324,218,520,0,1891,S,T,0
SB0000039891,206,576,0,2985,S,R,0
SB0000117967,119,760,0,3188,N,S,0
SB0000080721,206,520,0,2240,S,T,0
SB0000050257,127,673,0,3764,E,C,0
SB0000146466,107,520,0,2516,N,T,1
SB0000110826,147,689,0,2613,E,C,0
SB0000023362,48,667,0,3948,W,C,1
SB0000138978,143,679,0,3203,E,C,0
SB0000089599,179,709,0,2967,,C,0
SB0000017250,238,520,0,1280,S,T,0
SB0000135064,246,597,0,3833,S,R,0
SB0000024374,111,598,0,3215,N,R,0
SB0000056982,163,704,0,3262,E,C,0
SB0000095353,60,550,0,3870,W,T,0
SB0000088059,246,759,0,3056,S,S,0
SB0000146650,91,732,0,3410,N,S,0
SB0000032963,159,694,0,2023,E,C,0
SB0000054082,87,727,0,3705,N,S,0
SB0000094713,163,708,0,1005,E,C,0
SB0000099603,60,730,0,3430,W,S,0
SB0000085023,179,731,0,-132,E,S,0
SB0000125277,198,720,0,1048,E,C,0
SB0000032715,127,656,0,3351,E,,0
SB0000087971,119,704,0,2783,N,C,0
SB0000145334,87,668,0,3941,N,C,0
SB0000080628,230,520,0,2389,S,T,0
SB0000046537,179,757,0,2241,E,S,0
SB0000147035,119,726,0,2878,N,,0
SB0000014924,171,760,0,3173,E,S,0
SB0000032995,163,635,0,1887,E,N,1
SB0000081825,163,698,0,2259,E,C,0
SB0000117399,63,595,0,3188,W,R,1
SB0000109016,95,740,0,3233,N,S,0
SB0000134081,87,659,0,9448,N,C,1
SB0000150301,179,520,0,2411,E,T,0
SB0000121189,107,710,0,2878,N,C,0
SB0000061809,483,520,0,1759,E,T,0
SB0000147978,509,757,0,2819,S,S,0
SB0000047434,44,671,0,3720,W,C,1
SB0000107740,119,696,0,2701,N,C,0
SB0000101662,139,745,0,,E,S,0
SB0000025346,179,758,0,3463,E,,0
SB0000109178,111,520,0,3827,N,T,0
SB0000022293,151,712,0,,E,C,0
SB0000125441,123,690,0,2223,E,,0
SB0000129966,441,680,0,2377,E,C,0
SB0000013889,40,520,0,2908,W,T,0
SB0000105422,44,520,0,2538,W,T,0
SB0000070112,147,593,0,3934,E,R,0
SB0000045654,143,709,0,2811,E,C,0
SB0000108976,95,659,0,3862,N,C,0
SB0000015879,393,520,0,2828,E,T,0
SB0000048090,246,520,0,3810,S,T,0
SB0000131879,99,697,0,2819,N,C,0
SB0000084810,159,520,0,3172,E,T,0
SB0000077472,131,694,0,2914,E,C,0
SB0000125453,60,520,0,2088,W,T,0
SB0000115745,151,520,0,3852,E,T,0
SB0000117180,107,749,0,1565,N,S,0
SB0000032836,171,759,0,3551,E,S,0
SB0000012853,87,615,0,3020,N,R,0
SB0000032491,127,520,0,2819,E,T,0
SB0000148832,99,672,0,3472,N,C,0
SB0000085045,226,520,0,2398,S,T,0
SB0000026206,159,726,0,3888,E,S,0
SB0000100762,159,757,0,3393,E,S,0
SB0000057859,182,577,0,3852,E,R,0
SB0000149126,48,520,0,2034,W,T,0
SB0000148907,194,743,0,3564,E,S,0
SB0000030964,246,520,0,1047,S,,0
SB0000102951,182,654,0,,E,C,0
SB0000136920,111,626,0,3073,N,N,0
SB0000117251,107,740,0,1801,N,S,0
SB0000074083,60,736,0,3112,W,S,0
SB0000149186,127,615,0,3605,E,R,0
SB0000086001,175,717,0,3127,E,C,0
SB0000095887,147,642,0,3463,E,N,0
SB0000104285,115,713,0,,N,C,0
SB0000055873,107,686,0,1993,,C,0
SB0000146375,131,675,0,2672,E,,0
SB0000033875,135,760,0,3457,E,S,0
SB0000056212,194,658,0,3790,E,C,0
SB0000063538,182,745,0,2613,E,S,0
SB0000134235,190,520,0,3685,E,T,0
SB0000056492,179,520,0,726,E,T,0
SB0000145877,135,717,0,,E,C,0
SB0000103431,91,520,0,3713,N,T,0
SB0000120713,56,639,0,3772,W,N,0
SB0000081019,99,701,0,1639,N,C,0
SB0000078041,63,539,0,3675,W,T,0
SB0000039613,218,745,0,3126,S,S,0
SB0000030368,214,718,0,3233,S,C,0
SB0000112364,71,683,0,3172,W,C,1
SB0000070006,175,520,0,3961,E,T,0
SB0000143961,131,520,0,3453,E,T,0
SB0000126576,171,693,0,2761,E,C,0
SB0000034108,75,760,0,3056,N,S,0
SB0000136508,143,520,0,3713,E,T,0
SB0000022821,48,520,0,3091,,T,0
SB0000012470,147,733,0,2622,E,S,0
SB0000095122,63,520,0,,W,T,1
SB0000150973,163,520,0,3115,E,T,0
SB0000081872,210,572,0,2965,S,R,0
SB0000074666,111,520,0,,N,T,0
SB0000071199,222,760,0,3557,S,S,0
SB0000078169,139,702,0,2595,E,C,0
SB0000069893,99,671,0,3336,N,C,0
SB0000058619,119,685,0,2499,N,C,0
SB0000042290,147,520,0,-132,E,T,0
SB0000022967,103,696,0,2436,N,C,0
SB0000139484,131,687,0,2685,E,C,0
SB0000112663,135,674,0,3354,E,C,0
SB0000108855,115,755,0,3569,N,S,1
SB0000091191,83,520,0,3671,N,T,0
SB0000106876,119,686,0,3547,N,C,0
SB0000104961,123,520,0,3589,E,T,1
SB0000052051,123,738,0,,E,S,0
SB0000070604,159,595,0,3569,E,R,0
SB0000103491,119,520,0,1655,N,T,0
SB0000038106,238,656,0,2706,S,C,0
SB0000094672,163,520,0,3202,E,T,0
SB0000107092,214,699,0,,S,C,0
SB0000150250,198,520,0,6803,E,T,0
SB0000066329,24,760,0,3852,W,S,0
SB0000059613,222,520,0,1680,S,T,0
SB0000043492,111,576,0,3647,N,R,1
SB0000079213,115,709,0,2952,N,C,0
SB0000055635,175,520,0,2247,E,T,0
SB0000087288,52,669,0,3365,W,C,0
SB0000105200,175,520,0,3370,E,T,0
SB0000025787,127,681,0,3368,E,C,0
SB0000082267,119,725,1,3541,N,S,0
SB0000122384,99,705,0,3604,N,C,0
SB0000084471,87,690,0,2634,N,C,0
SB0000107008,171,641,0,2613,E,N,0
SB0000056687,123,520,0,-80,E,T,0
SB0000022012,234,520,0,2541,S,T,0
SB0000037015,107,627,0,2684,N,N,0
SB0000012759,87,714,0,3616,N,C,0
SB0000014074,99,675,0,3274,N,C,0
SB0000020928,111,735,0,3294,N,S,0
SB0000069621,56,745,0,2790,W,S,0
SB0000093726,71,670,0,3616,W,C,0
SB0000100820,194,690,0,10522,E,C,0
SB0000133708,95,647,0,3749,N,N,0
SB0000063678,91,689,0,3041,N,C,0
SB0000104772,159,697,0,2631,E,C,0
SB0000040284,91,672,0,3342,N,C,0
SB0000036728,182,564,0,3039,E,R,0
SB0000148575,91,674,0,3580,N,C,0
SB0000119815,91,636,0,2034,N,N,0
SB0000035147,119,684,0,3785,N,C,0
SB0000087094,135,689,0,2053,E,C,0
SB0000106842,226,701,0,4052,S,C,0
SB0000070322,123,729,0,2949,E,S,0
SB0000119790,107,520,0,3562,N,T,0
SB0000072289,194,620,0,3236,E,N,0
SB0000068115,63,697,0,2411,W,C,0
SB0000125846,87,748,0,3587,N,S,1
SB0000075613,590,648,0,3927,,N,0
SB0000070672,508,758,0,3410,W,S,0
SB0000087369,131,672,0,2746,E,C,0
SB0000117907,67,729,0,3635,W,S,0
SB0000044952,28,751,0,,W,S,1
SB0000120334,246,759,0,2347,S,S,0
SB0000029126,91,746,0,3680,N,S,0
SB0000057646,44,736,0,3764,W,S,0
SB0000111781,369,520,0,,E,T,0
SB0000111891,218,759,0,3926,S,S,0
SB0000070038,135,652,0,2205,E,N,0
SB0000148974,107,520,0,2285,N,T,0
SB0000095456,48,670,0,2819,W,C,0
SB0000065902,175,651,0,3303,E,N,0
SB0000133661,44,754,0,-132,W,,0
SB0000127393,246,729,0,3676,S,S,0
SB0000071110,167,684,0,3215,,,0
SB0000033215,186,760,0,3070,E,S,0
SB0000138170,99,636,0,2643,N,N,0
SB0000101457,206,742,0,1869,S,S,0
SB0000061206,230,585,0,3799,S,R,0
SB0000137537,171,520,0,36,E,T,0
SB0000068405,95,684,0,2393,N,C,0
SB0000063088,52,691,0,3414,W,C,0
SB0000030297,52,760,0,2623,W,S,0
SB0000022667,87,520,0,1992,N,T,0
SB0000103465,190,600,0,3374,E,R,0
SB0000116950,167,680,0,3675,E,C,0
SB0000119046,214,714,0,3326,S,C,0
SB0000103514,206,657,0,3542,S,C,0
SB0000068273,36,720,0,3851,W,C,1
SB0000149356,151,733,0,2642,E,S,0
SB0000103792,99,742,0,1919,N,S,0
SB0000107593,131,551,0,,E,T,0
SB0000126874,32,756,0,3793,W,S,0
SB0000122926,147,633,0,,E,N,0
SB0000017549,202,759,0,3222,S,,0
SB0000125245,242,730,0,1816,S,S,0
SB0000149337,119,668,0,2820,N,C,0
SB0000048382,123,757,0,,E,S,0
SB0000037054,87,658,0,3126,N,C,0
SB0000090242,95,673,0,2113,N,C,0
SB0000103131,218,520,0,4027,S,,0
SB0000094417,119,638,0,2701,N,N,0
SB0000076465,20,756,0,3842,W,S,0
SB0000017939,99,520,0,3750,N,T,1
SB0000057070,155,757,0,2737,E,S,0
SB0000104657,99,687,0,3852,N,C,0
SB0000061726,139,711,0,3448,E,C,0
SB0000121236,163,696,0,1639,E,C,0
SB0000123694,246,759,0,2170,S,S,0
SB0000119812,147,645,0,3516,E,N,0
SB0000079843,246,520,0,3967,S,T,0
SB0000063127,87,684,0,2418,N,C,0
SB0000082546,99,668,0,2999,N,C,0
SB0000026529,147,728,0,2967,E,S,0
SB0000068699,79,720,0,3705,N,C,0
SB0000128465,179,690,0,1462,E,C,0
SB0000069488,56,680,0,2170,W,C,0
SB0000112695,167,644,0,1757,E,N,0
SB0000021023,123,538,0,3660,E,T,1
SB0000086304,234,716,0,2701,S,C,0
SB0000015865,179,657,0,1993,E,C,0
SB0000090683,179,613,0,3460,E,R,0
SB0000037473,167,701,0,9300,E,C,0
SB0000020485,83,750,0,2607,N,S,0
SB0000102019,186,736,0,2716,,S,0
SB0000136894,123,654,0,2673,E,C,0
SB0000054427,123,637,0,2082,E,N,0
SB0000115969,151,663,0,3933,E,C,0
SB0000108247,202,520,0,,S,T,0
SB0000059208,151,619,0,3060,E,N,0
SB0000016393,147,520,0,3891,E,T,0
SB0000122373,246,759,0,3941,S,S,0
SB0000074767,67,623,0,3141,W,N,0
SB0000073712,,699,0,3020,E,C,0
SB0000061577,135,685,0,2436,E,C,0
SB0000029305,28,725,0,3906,W,S,0
SB0000116064,182,694,0,2951,E,C,0
SB0000063106,175,758,0,3958,E,S,0
SB0000092896,135,645,0,3675,E,N,0
SB0000025118,95,527,0,2790,N,T,0
SB0000112959,222,571,0,3941,S,R,0
SB0000090355,48,698,0,3303,W,C,0
SB0000084909,182,758,0,2436,E,S,0
SB0000046320,171,714,0,3620,E,C,0
SB0000125195,123,744,0,3972,E,S,0
SB0000030753,171,627,0,2768,E,N,0
SB0000080611,139,661,0,2431,E,C,0
SB0000102320,210,520,0,1783,S,T,0
SB0000071005,234,605,0,3498,S,R,0
SB0000020036,139,642,0,3273,E,N,0
SB0000118897,171,609,0,2883,E,R,0
SB0000146292,226,520,0,2155,S,T,0
SB0000114030,147,760,0,3365,E,S,0
SB0000030671,107,520,0,1446,N,T,0
SB0000085009,171,520,0,1121,E,T,0
SB0000014740,246,760,0,3888,S,S,0
SB0000119779,139,520,0,3454,E,T,0
SB0000077612,119,574,0,3627,N,R,0
SB0000043573,123,717,0,3056,E,C,0
SB0000037360,44,610,0,3535,W,R,0
SB0000045201,182,758,0,3592,E,S,0
SB0000129246,48,670,0,3922,W,C,0
SB0000147707,135,713,0,2750,E,C,0
SB0000144012,71,700,0,3410,W,C,0
SB0000129127,155,714,0,3412,E,C,0
SB0000149582,151,700,0,3813,E,C,0
SB0000088109,111,700,0,,N,,0
SB0000125120,115,582,0,3959,N,R,0
SB0000050145,523,631,0,1955,N,N,0
SB0000111692,135,567,0,2719,E,R,0
SB0000078175,163,658,0,3537,E,C,0
SB0000147079,63,728,0,3463,W,S,1
SB0000049906,79,520,0,3465,N,T,0
SB0000072234,190,641,0,2383,E,N,0
SB0000119308,48,725,0,3764,W,S,1
SB0000106110,115,644,0,3778,N,N,0
SB0000018237,238,520,0,1371,S,T,0
SB0000150269,71,696,0,3431,W,C,0
SB0000141483,190,757,0,3674,E,S,0
SB0000020739,190,692,0,3519,E,C,0
SB0000027078,190,685,0,2028,E,C,0
SB0000091707,163,676,0,3321,E,C,0
SB0000090015,44,760,0,3607,W,S,0
SB0000087121,246,520,0,2368,S,T,0
SB0000042506,198,662,0,3764,E,C,0
SB0000020944,194,643,0,2946,E,N,0
SB0000096908,87,520,0,1554,N,T,0
SB0000041247,115,705,0,3498,N,C,0
SB0000093924,179,679,0,3336,E,C,0
SB0000064675,119,520,0,3857,N,T,0
SB0000145740,52,760,0,3906,W,S,1
SB0000052493,206,680,0,3181,S,C,0
SB0000018485,143,665,0,1869,E,C,0
SB0000150679,123,520,0,3258,E,T,0
SB0000148152,131,657,0,2878,E,C,0
SB0000017886,186,760,0,1674,E,S,0
SB0000022898,230,666,0,2819,S,C,0
SB0000108852,44,683,0,3882,W,C,0
SB0000064586,115,649,0,3374,N,N,0
SB0000045086,103,706,0,2817,N,C,0
SB0000145255,194,704,0,3618,E,C,0
SB0000040344,91,606,0,2122,N,R,0
SB0000047349,238,758,0,2487,S,S,0
SB0000104628,56,662,0,4056,W,C,0
SB0000040313,135,679,0,3045,E,C,0
SB0000085205,167,520,0,10556,E,T,1
SB0000027330,79,716,0,3622,N,C,0
SB0000030836,107,520,0,3602,N,T,1
SB0000069188,115,685,0,3852,N,C,0
SB0000089677,155,690,0,3038,E,C,0
SB0000097903,143,663,0,2746,E,C,0
SB0000148573,83,717,0,2356,N,C,0
SB0000014989,171,603,0,2908,E,R,0
SB0000106436,194,717,0,3233,E,C,0
SB0000133930,179,674,0,2902,E,C,0
SB0000149718,127,684,0,3534,E,C,0
SB0000115509,246,520,0,3801,S,T,0
SB0000138142,75,673,0,2966,N,C,0
SB0000031719,198,520,0,4112,E,,0
SB0000052750,95,752,0,3852,N,S,0
SB0000080471,139,707,0,3469,E,C,0
SB0000118363,238,759,0,1639,S,S,0
SB0000085977,167,711,0,3011,E,C,0
SB0000149535,71,547,0,4083,W,T,1
SB0000077598,123,520,0,3162,E,T,0
SB0000133282,242,520,0,2185,S,,0
SB0000025929,99,611,0,3976,N,R,0
SB0000066113,182,757,0,3602,E,S,0
SB0000076282,206,756,0,3233,S,S,0
SB0000142606,159,710,0,1639,E,C,0
SB0000063764,79,682,0,2794,N,C,0
SB0000041325,198,593,0,3392,E,R,0
