CustomerID,date_size,date_recency,date_time_between,date_T,baseket_value_sum,baseket_value_mean,baseket_value_std,baseket_value_amax,baseket_value_amin,baseket_value_median,basket_size_sum,basket_size_mean,basket_size_std,basket_size_amax,basket_size_amin,basket_size_median,lag_12,lag_11,lag_10,lag_9,lag_8,lag_7,lag_6,lag_5,lag_4,lag_3,lag_2,lag_1,value
15620,2,9,9,36,385.53,192.765,277.7727569,389.18,-3.65,192.765,329,164.5,239.7091988,334,-5,164.5,0,0,0,0,0,0,0,0,0,0,389.18,-3.65,930.1384505
15622,10,277,30,328,4093.55,409.355,578.4713063,1449.74,-21.9,156.325,2409,240.9,351.4880905,1005,-3,94.5,0,-4.25,0,1448.49,1368,653.87,314.79,0,0,0,312.65,0,1139.618548
15625,6,166,33,169,1698.69,283.115,233.937166,543.33,-3.45,315.14,1827,304.5,259.0635057,673,-5,340.5,0,0,0,0,0,0,528.53,282.74,344.09,0,0,543.33,1447.923551
15626,2,12,12,48,373.57,186.785,289.8218564,391.72,-18.15,186.785,367,183.5,266.5792565,372,-5,183.5,0,0,0,0,0,0,0,0,0,0,373.57,0,1328.643636
15628,11,327,32,353,2418.54,219.8672727,151.1954039,328.29,-17.7,300.01,1665,151.3636364,105.7178062,285,-6,179,286.28,0,310.29,0,311.76,0,0,310.59,608.82,312.15,0,278.65,1358.504621
15630,1,0,0,271,295.05,295.05,0,295.05,295.05,295.05,187,187,0,187,187,187,0,0,0,295.05,0,0,0,0,0,0,0,0,1484.426707
15636,2,132,132,196,719.82,359.91,41.05461972,388.94,330.88,359.91,276,138,2.828427125,140,136,138,0,0,0,0,0,388.94,0,0,0,330.88,0,0,1577.863411
15640,12,338,30,352,11068.35,922.3625,716.8621569,2277.14,-19.5,841.39,5584,465.3333333,354.6397233,1084,-10,513.5,1456.2,691.04,761.66,0,1231.94,0,1725.5,0,910.17,1260,2277.14,754.7,2373.582783
15641,8,337,48,360,3458.35,432.29375,279.8795556,939.21,150.4,316.2,2860,357.5,340.5508143,1116,56,235.5,1089.61,315.55,0,0,316.85,0,150.7,0,628.8,0,655.59,301.25,1351.342517
15646,2,16,16,37,337.17,168.585,109.1419317,245.76,91.41,168.585,427,213.5,127.9863274,304,123,213.5,0,0,0,0,0,0,0,0,0,0,91.41,245.76,1481.946682
15651,2,176,176,223,612.76,306.38,21.38290906,321.5,291.26,306.38,392,196,14.14213562,206,186,196,0,0,0,0,291.26,0,0,0,0,0,321.5,0,1330.296756
15658,5,306,76,363,1005.24,201.048,226.0810431,410.8,-57.23,321.65,368,73.6,83.16429522,184,-13,95,321.65,0,0,0,0,0,0,360.72,-57.23,410.8,-30.7,0,1495.993315
15660,6,291,58,299,1002.83,167.1383333,50.4165657,223.6,109,170.48,733,122.1666667,61.01939582,199,28,119,0,0,109,117.54,0,141.58,199.38,0,0,211.73,0,223.6,1165.874756
15664,5,221,55,276,853.72,170.744,194.9836708,410.48,-9.68,117.3,370,74,84.24072649,173,-2,46,0,0,410.48,0,0,113.1,0,0,0,339.82,-9.68,0,1780.689757
15665,3,224,112,262,1773.11,591.0366667,80.79071811,671.63,510.05,591.43,1128,376,107.3498952,478,264,386,0,0,0,591.43,0,0,0,0,671.63,0,510.05,0,1671.557016
15673,6,204,40,282,3528.82,588.1366667,408.2335361,1191.56,-4.95,644.9,1846,307.6666667,277.1856177,799,-1,315,0,0,737.56,-4.95,314.85,728.4,0,1191.56,0,561.4,0,0,1745.280463
15674,10,314,34,358,4473.83,447.383,301.8501321,801.82,-21.9,466.985,2369,236.9,163.6055215,450,-2,254,462.46,0,801.82,0,0,1374.8,471.51,305.72,-5.9,744.37,319.05,0,1773.668236
15675,1,0,0,31,218.35,218.35,0,218.35,218.35,218.35,97,97,0,97,97,97,0,0,0,0,0,0,0,0,0,0,218.35,0,1402.688249
15680,9,323,40,364,2651.91,294.6566667,213.3988281,683.16,-25.4,324.86,1781,197.8888889,119.7376762,312,-6,237,268.4,364.73,310.98,328.67,0,371.11,0,0,324.86,0,683.16,0,1574.013275
15681,7,185,30,191,1533.84,219.12,171.6081502,464.46,-29.7,190.18,570,81.42857143,88.02056037,234,-6,40,0,0,0,0,0,416.5,181.5,104.1,0,434.76,0,396.98,1302.901086
15689,1,0,0,244,266.93,266.93,0,266.93,266.93,266.93,123,123,0,123,123,123,0,0,0,0,266.93,0,0,0,0,0,0,0,1287.754496
15694,13,339,28,359,3310.53,254.6561538,243.8430534,668.3,-83,319.1,759,58.38461538,59.65950394,162,-12,44,357.87,0,0,0,453.6,0,306.95,650.8,0,608,447.5,485.81,1302.043684
15696,7,263,43,311,1116.51,159.5014286,175.461761,353.09,-27.95,162.65,361,51.57142857,56.58874194,141,-7,67,0,162.65,0,291.3,0,343.87,-9.95,0,0,0,325.14,0,1004.173394
15704,3,90,45,210,1450.56,483.52,489.0587567,841.17,-73.78,683.17,670,223.3333333,243.1755196,461,-25,234,0,0,0,0,0,841.17,0,683.17,-73.78,0,0,0,1556.335986
15708,3,35,17,52,651.9,217.3,199.9956522,356.37,-11.9,307.43,248,82.66666667,79.22331307,155,-2,95,0,0,0,0,0,0,0,0,0,0,344.47,307.43,1566.15113
15712,8,359,51,365,2395.1,299.3875,177.8303139,635.85,-4.95,280.625,790,98.75,54.39209501,183,-1,96,255.5,635.85,301.25,0,0,0,398.55,0,0,247.65,289.7,266.6,1318.109108
15713,3,117,58,350,468.09,156.03,148.0057191,243.86,-14.85,239.08,298,99.33333333,106.1900811,209,-3,92,243.86,0,0,239.08,-14.85,0,0,0,0,0,0,0,1238.479786
15716,7,279,46,359,1390.9,198.7,28.34715271,238.34,147.4,194.15,642,91.71428571,29.49979822,141,68,79,214.17,0,0,190.78,191.67,238.34,147.4,0,194.15,214.39,0,0,1334.949694
15719,24,357,15,365,5090.4,212.1,157.1613428,412.49,-24.15,281.36,2629,109.5416667,82.05935242,274,-4,129.5,674.17,333.05,287.51,574.08,341.87,719.4,150.62,244.58,292.87,543.87,294.4,633.98,1445.071545
15722,5,195,48,267,2938.84,587.768,363.8870476,1141.17,209.93,448.75,1242,248.4,186.1083018,514,55,158,0,0,0,658.68,395.36,0,0,0,1141.17,743.63,0,0,1841.659224
15727,7,297,49,311,4266.55,609.5071429,345.1529158,995.66,163.3,739.55,2877,411,291.3165518,866,107,447,0,950.72,0,0,0,788.61,198.33,995.66,739.55,0,0,593.68,1733.399162
15730,3,52,26,58,599.8,199.9333333,178.8578859,317.5,-5.9,288.2,370,123.3333333,108.9143394,195,-2,177,0,0,0,0,0,0,0,0,0,0,288.2,311.6,1231.006349
15734,2,111,111,174,923.85,461.925,213.9351566,613.2,310.65,461.925,170,85,8.485281374,91,79,85,0,0,0,0,0,0,310.65,0,0,613.2,0,0,1053.108969
15738,23,329,14,356,8226.65,357.6804348,187.0568853,1116.6,-4.25,325.45,6043,262.7391304,130.6815064,692,-5,238,282.03,956.2,570.57,476.89,992.25,1835.14,685.15,597.11,0,806.54,715.62,309.15,1314.549122
15750,13,364,30,365,3915.051,301.1577692,240.2711474,848.14,-17.6,290.65,2485,191.1538462,176.4765547,649,-2,153,469.89,0,0,0,0,452.44,429.62,0,365.56,0,1102.62,1094.921,1661.520786
15752,2,56,56,84,1310.51,655.255,54.48257749,693.78,616.73,655.255,836,418,138.5929291,516,320,418,0,0,0,0,0,0,0,0,0,616.73,0,693.78,1716.410951
15754,7,162,27,282,2546.19,363.7414286,497.0443215,1420.35,-29.9,323.87,1558,222.5714286,304.680629,865,-2,175,0,0,1420.35,382.6,323.87,0,0,375.52,43.85,0,0,0,1040.368676
15755,12,356,32,362,3618.07,301.5058333,102.0487307,374.11,-10.8,312.055,2602,216.8333333,91.46567497,346,-5,208.5,308.75,374.11,304.3,352.77,314.7,0,674,0,366.73,306.89,301.24,314.58,1624.915786
15757,4,161,53,174,2225.94,556.485,316.978596,837.62,121.85,633.235,1266,316.5,266.1446975,669,45,276,0,0,0,0,0,0,529.07,0,737.4,121.85,0,837.62,2198.123755
15764,4,44,14,105,1207.81,301.9525,413.0344393,864.91,-7.65,175.275,889,222.25,322.4875967,681,-3,105.5,0,0,0,0,0,0,0,0,857.26,-7.65,358.2,0,1707.767948
15768,30,260,8,363,14977.63,499.2543333,241.3985271,984.31,20.16,495.17,4013,133.7666667,71.02825243,316,14,135.5,2040.76,2435.59,1567.56,2287.27,2361.61,1655.55,2345.92,154.77,128.6,0,0,0,1636.948201
15769,20,354,18,355,32353.86,1617.693,1203.621876,3752.4,-3.39,1815,19394,969.7,727.3562871,2248,-1,1100,1980,1980,2805,2634.06,2310,2946,2805,1485,1650,4742.4,3648.6,3367.8,2656.30876
15785,15,350,25,351,3521.58,234.772,278.2218313,838.8,-61.19,226.86,2833,188.8666667,210.8245264,598,-8,227,322.92,436.74,-27.34,409.43,0,530.45,297.8,0,226.86,0,833.01,491.71,1377.562847
15791,6,135,27,268,1937.35,322.8916667,434.2415846,998.27,-26.75,146.64,1219,203.1666667,266.3789907,603,-9,89,0,0,0,289.83,690.05,-14.05,998.27,-26.75,0,0,0,0,1648.63188
15793,5,360,90,365,1433.96,286.792,56.81919324,325.72,187.62,313.38,1132,226.4,91.96086124,318,110,244,291.58,0,0,313.38,187.62,0,0,0,0,325.72,0,315.66,1525.272162
15796,12,364,33,365,2353.34,196.1116667,194.2972506,557.3,-59.4,161.05,856,71.33333333,72.55134023,220,-12,59.5,-36.58,0,0,169.8,488.18,0,557.3,142.38,0,275.69,289.52,467.05,1153.931058
15797,2,100,100,308,613.68,306.84,8.711555544,313,300.68,306.84,408,204,33.9411255,228,180,204,0,300.68,0,0,0,313,0,0,0,0,0,0,1393.402012
15799,1,0,0,45,540.15,540.15,0,540.15,540.15,540.15,387,387,0,387,387,387,0,0,0,0,0,0,0,0,0,0,540.15,0,1422.374169
15800,2,165,165,245,543.5,271.75,135.5240857,367.58,175.92,271.75,253,126.5,27.57716447,146,107,126.5,0,0,0,367.58,0,0,0,0,0,175.92,0,0,1513.002553
15805,13,344,28,356,4256.75,327.4423077,323.8857078,736.27,-274.05,398.96,2770,213.0769231,192.3098461,570,-43,218,601.95,473.52,442.8,0,0,41.8,-30.5,0,680.01,736.27,759.4,551.5,1122.789007
15809,3,80,40,162,463.67,154.5566667,442.250657,589.12,-295,169.55,398,132.6666667,167.093786,320,-1,79,0,0,0,0,0,0,169.55,0,0,294.12,0,0,1030.464414
15810,6,331,66,344,1579.37,263.2283333,230.9615557,535.53,-22.74,311.745,773,128.8333333,115.9645061,249,-18,149.5,-22.74,-4.95,313.67,535.53,0,0,0,0,0,309.82,0,448.04,1356.174085
15811,1,0,0,15,1382.05,1382.05,0,1382.05,1382.05,1382.05,756,756,0,756,756,756,0,0,0,0,0,0,0,0,0,0,0,1382.05,2595.690026
15812,8,289,41,351,3385.03,423.12875,409.2003833,1352.24,-15.3,324.535,2510,313.75,315.5320903,1008,-18,201,290.72,171.46,0,270.05,447.45,0,1336.94,0,510.06,358.35,0,0,1477.797565
15819,5,200,50,258,2005.83,401.166,242.9733885,571.13,-23.51,504.98,1556,311.2,185.4068499,435,-15,390,0,0,0,501.81,504.98,0,427.91,0,0,0,571.13,0,1539.449919
15826,2,5,5,195,933.77,466.885,674.7000774,943.97,-10.2,466.885,849,424.5,617.30422,861,-12,424.5,0,0,0,0,0,933.77,0,0,0,0,0,0,1517.694601
15827,17,283,17,327,1598.55,94.03235294,105.1734742,240.75,-39.7,124.5,798,46.94117647,51.55030382,141,-5,63,0,208.4,236.5,85.55,124.5,331.65,127.6,286.7,0,0,197.65,0,1141.316648
15834,2,48,48,51,1539.24,769.62,519.1295145,1136.7,402.54,769.62,854,427,315.3696244,650,204,427,0,0,0,0,0,0,0,0,0,0,1136.7,402.54,1785.161327
15841,6,343,68,356,1507.4,251.2333333,145.8636235,407.6,-10.95,301.875,1448,241.3333333,162.9192029,451,-1,246.5,603.75,0,0,0,0,0,0,304.86,0,407.6,0,191.19,1449.712347
15845,4,146,48,309,622.78,155.695,197.0763399,379.92,-91.73,167.295,167,41.75,63.29494451,106,-35,48,0,216.04,0,0,379.92,-91.73,118.55,0,0,0,0,0,1228.823901
15847,3,213,106,268,433.3,144.4333333,63.31600219,207.24,80.62,145.44,194,64.66666667,28.72861524,86,32,76,0,0,0,80.62,0,0,0,0,0,207.24,145.44,0,1371.101165
15852,1,0,0,153,96.55,96.55,0,96.55,96.55,96.55,12,12,0,12,12,12,0,0,0,0,0,0,0,96.55,0,0,0,0,1244.630534
15854,9,353,44,356,2609.16,289.9066667,152.1720093,592.2,142.8,237,765,85,32.958307,131,24,84,592.2,0,0,0,142.8,165.33,156.49,303.9,456.15,0,0,792.29,1569.31805
15855,1,0,0,103,340.48,340.48,0,340.48,340.48,340.48,242,242,0,242,242,242,0,0,0,0,0,0,0,0,340.48,0,0,0,1462.547875
15856,23,362,16,363,16072.45,698.8021739,320.4184225,1250.45,100.79,701.51,8716,378.9565217,178.5215745,770,75,364,3374.59,297.1,701.51,1083.35,860.5,1168.2,706.78,542.7,1280.56,1013.15,754.01,4290,1995.261509
15858,7,301,50,356,2103.69,300.5271429,161.3303628,527.84,98.54,342.42,1547,221,185.1314848,478,12,176,239.89,342.42,0,360.26,0,0,626.38,0,100.5,0,425.64,0,1288.726751
15860,9,357,44,360,1425.34,158.3711111,53.45724751,238.08,83.23,172.95,830,92.22222222,73.45709254,214,19,64,295.6,0,0,120.9,0,220.47,0,0,0,0,176.94,611.43,1187.263206
15861,4,224,74,307,1217.63,304.4075,101.1690191,401.75,164.45,325.715,1304,326,99.85322562,472,248,292,0,401.75,0,0,344.87,164.45,0,0,0,306.56,0,0,1362.762199
15862,6,335,67,349,1741.18,290.1966667,164.94641,582.72,139.09,247.325,971,161.8333333,91.5235853,340,88,133.5,582.72,0,0,351.18,0,363.29,0,304.9,0,0,0,139.09,1120.002414
15863,3,105,52,349,289.86,96.62,66.25541261,140.9,20.45,128.51,145,48.33333333,42.01587002,91,7,47,140.9,20.45,0,0,128.51,0,0,0,0,0,0,0,1137.278507
15864,1,0,0,8,244.44,244.44,0,244.44,244.44,244.44,294,294,0,294,294,294,0,0,0,0,0,0,0,0,0,0,0,244.44,1324.994553
15865,2,290,290,330,1353.79,676.895,52.54510491,714.05,639.74,676.895,779,389.5,178.8980156,516,263,389.5,0,714.05,0,0,0,0,0,0,0,0,639.74,0,1819.513252
15867,15,351,25,352,5064.16,337.6106667,137.7199049,626,118.75,334.64,3023,201.5333333,97.47810499,369,43,192,626,418.64,501.35,557.52,799.03,0,693.86,220.83,0,311.24,347.22,588.47,1429.787201
15874,12,314,28,328,6804.33,567.0275,638.4355974,2316.92,-55.5,456.275,2548,212.3333333,227.4484291,651,-17,124,0,614.5,725.65,1063.81,523.08,389.47,0,0,950.45,0,275.95,2261.42,1823.292494
15885,13,304,25,314,1358.22,104.4784615,102.0356483,260.56,-102,127.2,486,37.38461538,44.73167867,144,-8,24,0,113.9,0,115.03,240.77,0,260.56,148.32,5.1,263.89,83.15,127.5,989.8933352
15889,6,349,69,356,1051.04,175.1733333,115.0523957,288.49,23.4,189.66,618,103,68.66148848,179,6,113.5,376.77,0,0,0,293.84,108.88,0,0,0,0,0,271.55,1233.603696
15903,7,353,58,358,3733.48,533.3542857,595.4518237,1220.16,-39.8,314.4,1508,215.4285714,207.6333765,432,-4,312,-79.6,39.8,0,0,0,0,0,0,314.4,0,1220.16,2238.72,1680.105374
15906,4,76,25,77,946.1,236.525,263.0137433,572.15,-41.85,207.9,204,51,56.92685365,128,-3,39.5,0,0,0,0,0,0,0,0,0,119.15,296.65,530.3,1379.850767
15910,7,287,47,314,1449.62,207.0885714,111.6070524,422.48,104.38,183.64,1156,165.1428571,90.97514051,356,82,135,0,104.38,0,183.64,276.54,0,205.81,124.46,132.31,0,0,422.48,1313.438963
15912,4,293,97,356,810.08,202.52,158.6232387,435.79,81.75,146.27,574,143.5,102.1322672,288,55,115.5,435.79,81.75,0,0,0,137.45,0,0,0,155.09,0,0,1298.241846
15916,5,336,84,356,1572.28,314.456,169.8291426,560.93,146.81,332.83,868,173.6,74.61769227,265,75,181,369.42,146.81,0,332.83,0,162.29,0,0,0,0,0,560.93,1529.026569
15918,1,0,0,258,248.65,248.65,0,248.65,248.65,248.65,87,87,0,87,87,87,0,0,0,248.65,0,0,0,0,0,0,0,0,1245.411457
15938,4,100,33,183,330.23,82.5575,24.43666422,112.24,53.82,82.085,209,52.25,19.56825661,80,34,47.5,0,0,0,0,0,0,112.24,88.57,75.6,53.82,0,0,944.5942263
15939,1,0,0,1,2945.38,2945.38,0,2945.38,2945.38,2945.38,1532,1532,0,1532,1532,1532,0,0,0,0,0,0,0,0,0,0,0,2945.38,4086.074852
15950,6,307,61,309,5233.25,872.2083333,257.5276372,1241.65,516.16,829.98,2608,434.6666667,138.9052435,596,247,471,0,516.16,0,751.8,0,0,749.58,0,908.16,0,0,2307.55,2130.897792
15953,11,350,35,363,1680.33,152.7572727,119.1331315,372.2,-120,137.7,763,69.36363636,76.06217552,212,-96,72,372.2,0,275.28,0,0,0,102.86,0,137.7,218.11,206.7,367.48,1143.092261
15955,8,244,34,281,3660.42,457.5525,253.656316,898.45,41.7,419.34,1828,228.5,163.6223876,575,8,205,0,0,389.28,335.9,0,898.45,0,0,581.01,328.93,1126.85,0,1655.443112
15965,8,355,50,363,1997.51,249.68875,68.79778411,333.97,135.15,264.57,901,112.625,57.32099466,240,62,96.5,169.5,0,135.15,226.3,304.6,0,0,259.22,0,269.92,0,632.82,1419.77495
15967,9,359,44,365,2600.37,288.93,169.1354722,590.8,111.35,246.9,989,109.8888889,81.28567593,258,31,83,134.31,0,226.38,0,0,269.8,430.34,245.49,0,590.8,456.35,246.9,1134.419248
15971,6,346,69,358,730.58,121.7633333,371.2930014,566.4,-517.52,185.85,238,39.66666667,128.899444,192,-184,63,-526.12,0,0,0,0,0,0,0,0,0,601.8,654.9,1842.713997
15976,4,141,47,178,1315.7,328.925,87.54956863,393.69,200.36,360.825,801,200.25,72.27897343,277,108,208,0,0,0,0,0,0,200.36,371.69,349.96,0,393.69,0,1547.102872
15980,4,92,30,183,4147.42,1036.855,1226.385029,2177.64,-30,999.89,3266,816.5,969.8939805,1786,-24,752,0,0,0,0,0,0,2160.24,0,2017.18,-30,0,0,2137.979969
15981,19,225,12,247,5859.59,308.3994737,362.7539345,1334.78,-23.4,270,2912,153.2631579,280.4046366,1012,-13,50,0,0,0,1485.94,-38.4,651.5,804.4,542.67,1587.93,234.05,337.5,254,745.4484497
15983,4,341,113,360,1660.25,415.0625,83.96009067,460.66,289.3,455.145,998,249.5,73.92112914,322,147,264.5,1199.59,0,0,0,0,0,0,0,0,0,0,460.66,1883.410241
15984,15,358,25,365,5731.45,382.0966667,246.7098322,978.13,31.5,341.07,4175,278.3333333,263.7998881,1110,50,227,1384.13,273.56,481.75,198.9,353.7,468.57,252.55,174.64,406.41,0,978.13,759.11,1503.265952
15985,4,125,41,188,1572.86,393.215,77.08607202,487.92,307.98,388.48,1664,416,333.7983423,916,234,257,0,0,0,0,0,487.92,0,307.98,360.66,416.3,0,0,1592.298194
15987,1,0,0,6,117.37,117.37,0,117.37,117.37,117.37,73,73,0,73,73,73,0,0,0,0,0,0,0,0,0,0,0,117.37,1293.442015
15990,5,155,38,276,1217.94,243.588,92.97603223,365.31,115.5,266.73,647,129.4,49.43480555,183,70,132,0,0,198.6,266.73,387.3,0,0,0,365.31,0,0,0,1191.196142
15996,1,0,0,24,362.97,362.97,0,362.97,362.97,362.97,268,268,0,268,268,268,0,0,0,0,0,0,0,0,0,0,0,362.97,1336.315023
15998,12,345,31,365,5136.22,428.0183333,253.0402438,700.31,-29.7,488.04,3316,276.3333333,176.925939,516,-6,267,1063.24,673.15,463,492.92,0,0,691.56,311.91,-3.75,282.85,648.26,513.08,1940.10959
16003,4,355,118,363,2878.46,719.615,271.721874,969.16,387.87,760.715,1025,256.25,158.5819977,472,127,213,387.87,0,0,609.4,0,0,0,0,0,0,912.03,969.16,2046.003619
16005,6,75,15,77,1788.38,298.0633333,58.19015438,391.59,233.57,297.6,999,166.5,58.08872524,256,87,162,0,0,0,0,0,0,0,0,0,233.57,688.64,866.17,1448.391983
16007,3,160,80,170,1373.2,457.7333333,97.45640068,555.49,360.58,457.13,1250,416.6666667,102.6856043,505,304,441,0,0,0,0,0,0,360.58,0,0,555.49,0,457.13,1399.314203
16008,12,248,22,257,4905.35,408.7791667,238.1814291,801.1,125.49,353.245,2950,245.8333333,148.8017799,486,63,209,0,0,0,291.45,432.45,125.49,0,147.18,0,1188.95,1334.01,1385.82,1489.021631
16011,13,356,29,365,2266.35,174.3346154,46.85109846,260.29,111.15,172.6,1301,100.0769231,43.24053179,209,53,94,543.28,0,0,122.7,112.15,159.4,111.15,146.39,249.9,0,388.49,432.89,1082.079244
16013,22,352,16,358,18360.67,834.5759091,573.924794,1654.32,-419.65,883.5,9738,442.6363636,406.6133703,1592,-197,356.5,1241,419.65,-419.65,1033.68,1601.99,784.8,0,2328.5,1020,3362.5,1650,5338.2,1884.575126
16014,2,269,269,304,467.89,233.945,33.60878531,257.71,210.18,233.945,213,106.5,7.778174593,112,101,106.5,0,257.71,0,0,0,0,0,0,0,0,210.18,0,1002.691345
16016,3,22,11,29,637.96,212.6533333,58.18089148,275.66,160.96,201.34,290,96.66666667,26.15976554,121,69,100,0,0,0,0,0,0,0,0,0,0,0,637.96,1373.215244
16019,17,344,21,352,13189.91,775.8770588,582.4731837,1996.07,-144,834.9,4978,292.8235294,286.9390692,791,-200,236,989.83,1354.58,0,1919.91,-199.65,0,0,606.36,3125.28,1260.51,2462.05,1671.04,1749.2365
16027,9,237,29,327,947.72,105.3022222,109.4779089,305.4,-89.7,89.7,874,97.11111111,85.21802105,238,-6,72,0,465,0,79.2,216.2,111,0,0,0,76.32,0,0,1338.943131
16029,36,331,9,358,36536.78,1014.910556,1226.61469,6398.68,-199,533.9,14281,396.6944444,435.8792637,2108,-20,236,5626.84,7917.68,2910.74,4637.06,3727.2,694,1368.36,3962.68,895.34,1827.24,853.2,2116.44,2394.842621
16033,7,109,18,112,1809.14,258.4485714,89.24385552,371.08,114.33,268.69,684,97.71428571,46.64659432,194,47,87,0,0,0,0,0,0,0,0,598.98,114.33,0,1095.83,1327.700387
16036,2,196,196,247,1797.92,898.96,71.10665792,949.24,848.68,898.96,653,326.5,26.1629509,345,308,326.5,0,0,0,848.68,0,0,0,0,0,0,949.24,0,1945.695316
16040,5,179,44,236,1070.15,214.03,157.0048351,374.95,-33.2,268.1,477,95.4,96.42250775,245,-24,81,0,0,0,0,341.75,0,166.35,0,0,293.95,268.1,0,1778.491068
16042,3,74,37,80,1055.53,351.8433333,334.081952,644.15,-12.32,423.7,684,228,271.4645465,527,-3,160,0,0,0,0,0,0,0,0,0,631.83,0,423.7,1272.597563
16043,4,102,34,108,1082.6,270.65,217.1359137,524.45,26.4,265.875,508,127,59.74947699,189,48,135.5,0,0,0,0,0,0,0,0,524.45,0,358.95,199.2,1271.51538
16045,4,82,27,125,1846.33,461.5825,526.4904688,968.82,-247.9,562.705,1045,261.25,323.8779348,621,-166,295,0,0,0,0,0,0,0,968.82,-247.9,0,1125.41,0,1320.120022
16048,3,161,80,176,556.4,185.4666667,184.1420263,361.35,-5.95,201,280,93.33333333,82.13606597,149,-1,132,0,0,0,0,0,0,201,0,0,0,0,355.4,1516.667698
16057,7,298,49,356,1061.85,151.6928571,411.6688382,826.15,-439.28,-17.85,599,85.57142857,206.7444938,438,-198,-3,-439.28,404.93,826.15,0,-38.4,0,0,326.3,0,0,-17.85,0,1064.703746
16059,6,182,36,196,1639.66,273.2766667,144.0452987,524.15,155.15,206.175,815,135.8333333,80.39755386,284,57,115,0,0,0,0,0,216.9,523.01,180.15,0,0,524.15,195.45,962.7563537
16062,3,157,78,163,1709.83,569.9433333,290.0727761,872.41,294.1,543.32,1235,411.6666667,380.4922251,825,76,334,0,0,0,0,0,0,543.32,0,0,0,872.41,294.1,1927.199346
16080,3,65,32,77,296.3,98.76666667,198.632867,306.65,-89.1,78.75,152,50.66666667,73.97522108,129,-18,41,0,0,0,0,0,0,0,0,0,217.55,0,78.75,1315.985565
16081,3,281,140,301,1495.68,498.56,627.8282005,1222.65,105.88,167.15,714,238,304.3205547,589,48,77,0,0,105.88,0,0,167.15,0,0,0,0,0,1222.65,1847.916237
16083,2,6,6,15,1033.8,516.9,273.2260603,710.1,323.7,516.9,606,303,250.3158005,480,126,303,0,0,0,0,0,0,0,0,0,0,0,1033.8,1553.801274
16085,7,308,51,315,1356.22,193.7457143,54.55753595,255.64,114.15,208.3,746,106.5714286,61.13879604,187,20,135,0,255.64,0,418.21,0,0,0,208.3,126.4,233.52,0,114.15,1196.63978
16086,5,358,89,364,1566.34,313.268,27.84599109,357.62,284.55,308.69,939,187.8,55.26029316,258,115,189,284.55,0,0,0,357.62,0,308.69,0,0,0,318.41,297.07,1149.341122
16092,3,75,37,206,736.13,245.3766667,257.5433254,473.42,-33.95,296.66,549,183,183.5837683,354,-11,206,0,0,0,0,0,439.47,0,296.66,0,0,0,0,1418.940397
16094,12,353,32,355,2557.33,213.1108333,204.7500033,508.63,-17.85,309.29,1359,113.25,121.2578957,373,-3,118,-12.9,0,0,0,334.3,348.95,366.5,334.08,266.65,-7.5,0,927.25,1084.308321
16098,7,309,51,351,2011.87,287.41,195.0024759,682.82,153.85,211.94,1403,200.4285714,123.371873,436,72,160,154.69,0,211.94,0,400.48,0,408.09,0,682.82,0,153.85,0,1718.266355
16099,5,229,57,273,836.35,167.27,116.7604685,299.7,-4.95,158.4,525,105,83.84509527,222,-1,88,0,0,0,136.5,241.75,0,0,299.7,0,0,158.4,0,1551.712006
16103,19,311,17,327,4573.12,240.6905263,183.2023802,665.25,-93.4,271.6,2048,107.7894737,117.3591728,499,-16,90,0,149.6,250.95,281.25,536.68,258.1,325.49,627.65,1402.3,-93.4,303.85,530.65,1277.934108
16110,1,0,0,149,481.79,481.79,0,481.79,481.79,481.79,169,169,0,169,169,169,0,0,0,0,0,0,0,481.79,0,0,0,0,1259.418854
16115,4,177,59,201,907.17,226.7925,26.90571981,257.35,194.03,227.895,600,150,39.79112129,178,91,165.5,0,0,0,0,0,194.03,236.9,0,257.35,0,0,218.89,1416.631108
16121,3,185,92,192,590.08,196.6933333,239.7518852,454.31,-19.9,155.67,309,103,122.1106056,237,-2,74,0,0,0,0,0,155.67,0,0,0,0,0,434.41,1303.055963
16122,2,51,51,52,211.2,105.6,12.30365799,114.3,96.9,105.6,152,76,22.627417,92,60,76,0,0,0,0,0,0,0,0,0,0,114.3,96.9,1282.200508
16126,11,358,35,364,8359.03,759.9118182,715.415895,2716.34,174.1,546.7,4029,366.2727273,430.6209681,1608,106,234,174.1,258.09,0,865.45,359.9,477.8,546.7,499.9,590.65,0,1282.75,3303.69,1939.906108
16128,8,358,51,365,1868.18,233.5225,260.3339002,694.83,-43.95,225.39,1431,178.875,199.292633,480,-21,129.5,-43.95,0,0,0,0,0,0,751.25,0,0,694.83,466.05,1160.222462
16131,7,362,60,364,6359.73,908.5328571,1156.820614,3181.97,-43.6,835.86,2951,421.5714286,548.7558222,1501,-8,348,1307.47,0,0,0,3181.97,-80.65,0,0,0,0,835.86,1115.08,1966.935926
16133,28,242,8,245,7923.22,282.9721429,258.5303795,925.66,-138.35,305.315,4716,168.4285714,148.516224,527,-13,193.5,0,0,0,702.23,358.52,275.73,280.81,521.34,616.64,1223.11,1960.43,1984.41,1372.635364
16134,4,117,39,167,1516.3,379.075,384.4941145,906.67,-10.95,310.29,1265,316.25,309.9046896,733,-1,266.5,0,0,0,0,0,0,906.67,0,0,341.58,268.05,0,1593.099076
