median_house_value,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
12.562697588218864,-118.37,33.97,32.0,6699.0,1781.0,2725.0,1544.0,3.3889,<1H OCEAN
11.031658643445782,-120.05,36.98,16.0,3705.0,739.0,2463.0,697.0,2.5288,INLAND
12.500233684079664,-118.13,34.05,35.0,3229.0,616.0,1879.0,595.0,3.9531,<1H OCEAN
12.71679826429583,-118.35,34.52,14.0,3490.0,592.0,1710.0,580.0,5.9171,INLAND
11.683511765545763,-118.32,33.98,49.0,1412.0,333.0,901.0,328.0,1.7067,<1H OCEAN
12.008231277078183,-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,<1H OCEAN
12.16992719889382,-117.04,32.98,16.0,1332.0,196.0,640.0,193.0,6.0226,<1H OCEAN
12.718596825931746,-118.35,34.08,52.0,1710.0,350.0,727.0,355.0,4.5833,<1H OCEAN
12.04001806120009,-118.46,34.23,20.0,4609.0,1499.0,5349.0,1377.0,2.7121,<1H OCEAN
12.078239274020289,-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,<1H OCEAN
12.368616574715453,-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,INLAND
12.220961258023925,-118.0,33.86,32.0,1162.0,196.0,563.0,178.0,3.875,<1H OCEAN
12.00701176473192,-117.93,33.85,25.0,1026.0,288.0,1646.0,283.0,4.2019,<1H OCEAN
11.407564949312402,-116.23,33.71,17.0,4874.0,1349.0,5032.0,1243.0,2.444,INLAND
11.919057017621553,-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,NEAR OCEAN
11.690234479940639,-122.77,38.92,26.0,712.0,140.0,293.0,100.0,4.0119,INLAND
12.418357453509508,-118.64,34.19,28.0,3274.0,571.0,1424.0,521.0,4.4167,<1H OCEAN
11.55789883061296,-118.94,35.4,14.0,5548.0,941.0,2815.0,935.0,4.2214,INLAND
12.141534124392603,-121.29,38.76,12.0,1198.0,174.0,443.0,170.0,6.0097,INLAND
12.141534124392603,-117.03,33.89,6.0,78.0,11.0,27.0,10.0,3.125,INLAND
12.166811931576872,-118.38,34.17,30.0,2016.0,622.0,1359.0,557.0,2.7708,<1H OCEAN
12.16472968199579,-121.51,38.53,34.0,1613.0,265.0,631.0,266.0,4.25,INLAND
12.271392111650817,-121.67,37.99,22.0,1046.0,195.0,527.0,164.0,4.375,INLAND
12.935310646234473,-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,<1H OCEAN
13.122365377402328,-122.14,37.45,52.0,3841.0,537.0,1391.0,540.0,7.8647,NEAR BAY
11.314474526246391,-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,NEAR BAY
12.545754013092335,-119.83,34.45,24.0,2168.0,373.0,934.0,366.0,5.4197,NEAR OCEAN
11.37366339763672,-122.36,37.93,42.0,1796.0,389.0,1107.0,372.0,1.9375,NEAR BAY
12.512085674666679,-117.64,33.49,3.0,2516.0,429.0,781.0,337.0,5.6197,<1H OCEAN
11.986049221552207,-117.99,33.89,21.0,5195.0,1020.0,2539.0,988.0,4.5033,<1H OCEAN
12.04649057570571,-120.87,37.64,40.0,1010.0,155.0,488.0,157.0,3.8984,INLAND
12.323855681186558,-119.31,34.38,23.0,282.0,69.0,130.0,57.0,2.4375,NEAR OCEAN
12.312682380588432,-117.97,33.73,27.0,2097.0,325.0,1217.0,331.0,5.7121,<1H OCEAN
11.930977688583864,-118.18,34.08,33.0,1369.0,408.0,1475.0,377.0,2.3281,<1H OCEAN
12.191973721150672,-117.7,33.62,16.0,9653.0,2000.0,4732.0,1922.0,3.7361,<1H OCEAN
12.12973141227345,-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,5.1185,<1H OCEAN
12.766259698833888,-118.36,33.83,35.0,2828.0,487.0,1439.0,490.0,5.6013,<1H OCEAN
12.705028096725677,-122.51,37.97,37.0,4296.0,1089.0,2100.0,1025.0,3.2462,NEAR BAY
11.594505451962652,-122.25,40.66,15.0,2771.0,546.0,1423.0,505.0,3.6413,INLAND
12.386308695833106,-122.56,38.01,21.0,2144.0,400.0,840.0,398.0,4.6,NEAR BAY
12.813389569484926,-118.36,34.08,40.0,3110.0,764.0,1557.0,763.0,1.9937,<1H OCEAN
11.97161533431569,-117.02,32.78,33.0,3481.0,708.0,1726.0,719.0,3.3675,<1H OCEAN
12.032314319396708,-120.67,35.62,6.0,12779.0,2441.0,6085.0,2157.0,3.8661,<1H OCEAN
12.336223329995219,-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,<1H OCEAN
12.729320789294722,-118.41,33.92,22.0,2340.0,584.0,1141.0,554.0,4.5729,<1H OCEAN
11.523865405008562,-122.03,38.25,35.0,1940.0,384.0,1177.0,403.0,3.1389,INLAND
10.929529148369403,-119.09,36.42,15.0,1517.0,361.0,1275.0,343.0,1.5875,INLAND
11.181639755036315,-121.63,39.15,27.0,336.0,60.0,195.0,68.0,5.3946,INLAND
11.512925464970229,-116.21,33.68,34.0,584.0,176.0,625.0,166.0,1.5809,INLAND
12.429216196844383,-122.42,37.77,52.0,1086.0,349.0,589.0,361.0,2.5186,NEAR BAY
12.604513138701373,-119.15,34.44,33.0,2005.0,392.0,1043.0,351.0,5.308,<1H OCEAN
11.512925464970229,-119.25,36.71,13.0,2813.0,579.0,1385.0,512.0,2.2202,INLAND
12.971773018771827,-122.04,37.37,23.0,5135.0,911.0,2351.0,863.0,5.2319,<1H OCEAN
12.32651879860604,-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686,<1H OCEAN
12.303652973869038,-118.13,34.07,32.0,1880.0,428.0,1404.0,424.0,3.085,<1H OCEAN
12.606190147311743,-122.23,37.48,38.0,1578.0,399.0,879.0,388.0,2.7969,NEAR OCEAN
12.007621706806335,-120.39,37.96,10.0,2554.0,501.0,922.0,439.0,2.1094,INLAND
12.380025952653611,-118.48,34.26,36.0,1770.0,296.0,938.0,304.0,5.749,<1H OCEAN
11.657891235220415,-119.33,36.3,12.0,2172.0,352.0,1013.0,354.0,4.9464,INLAND
11.853674258358701,-122.04,37.97,10.0,974.0,316.0,631.0,286.0,2.3152,NEAR BAY
11.434963923500517,-121.28,38.59,3.0,4188.0,1136.0,2081.0,995.0,3.0481,INLAND
11.695247021764184,-118.3,33.95,50.0,1843.0,326.0,892.0,314.0,3.1346,<1H OCEAN
12.314029787035267,-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,NEAR OCEAN
12.790241663520375,-118.47,33.99,52.0,2167.0,622.0,1095.0,570.0,2.8514,<1H OCEAN
11.082142548877775,-121.54,39.12,17.0,4251.0,899.0,3265.0,934.0,2.3496,INLAND
12.800779753276867,-118.38,34.06,28.0,2522.0,616.0,991.0,574.0,3.1475,<1H OCEAN
12.910901330863958,-118.78,34.25,13.0,1841.0,237.0,833.0,231.0,7.7785,<1H OCEAN
11.512925464970229,-118.26,33.96,39.0,1542.0,375.0,1256.0,361.0,1.7167,<1H OCEAN
11.550221249713925,-118.3,34.02,27.0,2190.0,626.0,1768.0,528.0,1.2446,<1H OCEAN
13.122365377402328,-118.08,34.13,46.0,1238.0,147.0,377.0,145.0,8.4546,INLAND
10.631036159813405,-119.21,36.3,23.0,951.0,235.0,806.0,222.0,1.7734,INLAND
12.765688433465597,-118.31,34.05,42.0,443.0,223.0,582.0,223.0,2.2937,<1H OCEAN
12.6306865724771,-122.29,37.56,12.0,6474.0,1467.0,2516.0,1390.0,5.0353,NEAR BAY
12.090100469277752,-118.12,33.98,44.0,932.0,179.0,717.0,180.0,3.6875,<1H OCEAN
11.850111732325098,-118.11,34.68,6.0,7430.0,1184.0,3489.0,1115.0,5.3267,INLAND
11.765239393584219,-117.78,34.06,33.0,1056.0,272.0,964.0,300.0,2.4464,INLAND
12.506177237980511,-122.07,37.08,21.0,5639.0,894.0,2670.0,871.0,6.0809,NEAR OCEAN
12.110662460725516,-117.98,33.81,28.0,3528.0,816.0,2304.0,764.0,2.582,<1H OCEAN
12.285345826424681,-117.09,32.77,38.0,2065.0,374.0,812.0,343.0,3.125,NEAR OCEAN
11.305901295535902,-120.74,37.33,30.0,2390.0,470.0,1409.0,428.0,2.1484,INLAND
12.33578425205183,-117.79,33.7,16.0,1416.0,249.0,636.0,244.0,5.1741,<1H OCEAN
12.40860524294026,-117.84,33.81,26.0,5574.0,1025.0,2607.0,988.0,4.0324,<1H OCEAN
12.421990151752643,-121.63,37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,<1H OCEAN
12.195517131590657,-122.11,37.64,8.0,3592.0,849.0,1907.0,746.0,3.6708,NEAR BAY
12.646904897475629,-122.43,37.73,52.0,1029.0,205.0,461.0,212.0,5.0782,NEAR BAY
11.33857207782545,-117.32,34.08,46.0,1308.0,276.0,576.0,244.0,3.1875,INLAND
12.610203530625201,-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,<1H OCEAN
11.605504646263322,-119.96,38.84,17.0,2722.0,512.0,828.0,289.0,3.5714,INLAND
12.335344981234313,-119.23,34.46,34.0,9280.0,1765.0,4514.0,1693.0,3.2026,<1H OCEAN
13.1117067972158,-118.43,34.04,52.0,2425.0,435.0,962.0,412.0,5.8587,<1H OCEAN
12.444301834262424,-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,NEAR OCEAN
12.266697267346608,-121.91,37.44,24.0,1212.0,251.0,799.0,242.0,5.0808,<1H OCEAN
12.128651498561588,-117.97,33.88,9.0,1344.0,279.0,530.0,265.0,5.0731,<1H OCEAN
11.094375117313408,-119.28,35.5,34.0,1923.0,379.0,1101.0,351.0,2.4044,INLAND
11.850825253582627,-118.17,33.78,29.0,2920.0,962.0,3580.0,772.0,1.7393,NEAR OCEAN
12.01248789645751,-117.17,32.77,6.0,3856.0,875.0,1547.0,816.0,4.5481,NEAR OCEAN
12.765688433465597,-122.43,37.78,49.0,2246.0,587.0,1277.0,546.0,2.9792,NEAR BAY
10.907789161732996,-119.77,36.76,43.0,1945.0,413.0,1492.0,422.0,1.5174,INLAND
11.525841690236774,-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,<1H OCEAN
11.65529270625715,-116.48,33.61,8.0,1294.0,272.0,457.0,199.0,2.9167,INLAND
10.988676820872097,-122.13,39.0,23.0,3832.0,774.0,2435.0,747.0,2.2754,INLAND
12.10956174514933,-122.13,37.67,38.0,2012.0,347.0,880.0,332.0,3.1734,NEAR BAY
11.40867544359643,-124.19,40.73,21.0,5694.0,1056.0,2907.0,972.0,3.5363,NEAR OCEAN
12.132426105361874,-121.83,37.3,16.0,5684.0,1386.0,4203.0,1318.0,3.1964,<1H OCEAN
12.683858415217964,-117.22,32.95,4.0,18123.0,3173.0,7301.0,2964.0,6.357,NEAR OCEAN
11.988538332980475,-118.15,33.96,33.0,1471.0,451.0,2272.0,482.0,2.5385,<1H OCEAN
12.163686929033735,-118.13,34.09,42.0,700.0,212.0,662.0,210.0,3.0078,<1H OCEAN
11.96591008904637,-123.79,39.5,24.0,1421.0,291.0,588.0,274.0,2.325,<1H OCEAN
11.959532516409569,-118.02,34.07,21.0,3245.0,959.0,3528.0,887.0,2.3236,INLAND
12.508396994718824,-122.49,37.6,33.0,3507.0,669.0,1697.0,660.0,4.0795,NEAR OCEAN
12.288113355866383,-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,NEAR OCEAN
12.476099782743233,-122.29,37.91,46.0,2085.0,346.0,748.0,354.0,4.0536,NEAR BAY
11.790557201568507,-122.28,37.84,52.0,729.0,160.0,395.0,155.0,1.6875,NEAR BAY
11.924372644755941,-118.22,33.95,42.0,3896.0,981.0,4496.0,993.0,3.153,<1H OCEAN
12.154252896800378,-118.48,34.2,26.0,2027.0,559.0,1545.0,513.0,2.8974,<1H OCEAN
12.041787451222318,-117.09,32.79,20.0,2183.0,534.0,999.0,496.0,2.8631,NEAR OCEAN
12.230765258120545,-117.17,32.71,7.0,2493.0,693.0,951.0,641.0,4.2375,NEAR OCEAN
12.540041751933268,-118.32,34.17,40.0,1868.0,356.0,799.0,403.0,2.9306,<1H OCEAN
13.122365377402328,-118.54,34.05,33.0,6778.0,1092.0,2540.0,1052.0,8.565,<1H OCEAN
12.906443671179439,-117.61,33.41,35.0,2556.0,404.0,946.0,399.0,6.1557,NEAR OCEAN
12.134039442630343,-117.24,34.59,4.0,5027.0,797.0,1869.0,686.0,3.5507,INLAND
11.947949375319936,-120.04,39.27,24.0,2237.0,491.0,264.0,95.0,4.1364,INLAND
12.713191407364837,-118.35,34.01,35.0,3776.0,,1583.0,749.0,3.5486,<1H OCEAN
11.637794447016098,-117.45,33.92,35.0,2552.0,588.0,1840.0,551.0,2.2548,INLAND
13.122365377402328,-117.8,33.52,50.0,1152.0,341.0,519.0,225.0,3.053,<1H OCEAN
11.946005740111366,-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,<1H OCEAN
11.89204659773879,-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,INLAND
13.122365377402328,-118.78,34.05,28.0,1343.0,215.0,487.0,199.0,6.83,NEAR OCEAN
12.794692296736185,-117.28,32.84,41.0,1420.0,338.0,640.0,314.0,2.9306,NEAR OCEAN
12.13779380477688,-117.73,33.61,16.0,590.0,130.0,178.0,121.0,4.8611,<1H OCEAN
11.62714660906025,-117.73,34.09,30.0,2345.0,496.0,1897.0,454.0,2.4375,INLAND
11.805595078933049,-121.63,39.18,13.0,1907.0,347.0,821.0,367.0,2.0978,INLAND
10.904119432844034,-119.68,36.32,28.0,1325.0,276.0,873.0,240.0,2.5833,INLAND
12.711383088608054,-121.96,37.1,20.0,922.0,155.0,361.0,135.0,6.3617,<1H OCEAN
13.122365377402328,-122.44,37.8,52.0,3149.0,719.0,1145.0,658.0,4.625,NEAR BAY
12.058152515453552,-121.88,37.32,40.0,1331.0,374.0,1276.0,389.0,2.7546,<1H OCEAN
12.562347509447566,-117.68,33.47,7.0,4458.0,731.0,1731.0,704.0,6.126,<1H OCEAN
10.885566024948286,-121.55,39.09,31.0,1728.0,365.0,1167.0,384.0,1.4958,INLAND
13.122365377402328,-117.3,32.96,30.0,1226.0,205.0,380.0,151.0,4.2875,NEAR OCEAN
11.81820184582296,-121.62,36.69,11.0,4712.0,1098.0,5982.0,1105.0,2.5986,<1H OCEAN
11.817464654488433,-117.11,32.58,28.0,1869.0,407.0,1074.0,344.0,2.5988,NEAR OCEAN
11.960172107093348,-118.2,34.11,52.0,1901.0,525.0,1856.0,480.0,3.0,<1H OCEAN
11.851538266090552,-118.34,33.99,46.0,1217.0,322.0,662.0,305.0,3.1731,<1H OCEAN
12.609535750967664,-121.92,37.72,4.0,7477.0,1576.0,2937.0,1506.0,5.1437,<1H OCEAN
12.404103496029308,-118.51,34.28,34.0,3580.0,565.0,1694.0,524.0,5.4065,<1H OCEAN
12.429216196844383,-122.05,37.97,16.0,60.0,10.0,65.0,19.0,6.1359,NEAR BAY
12.229300771649381,-118.0,33.82,21.0,2253.0,580.0,1536.0,500.0,3.2326,<1H OCEAN
12.511717418356127,-121.78,37.31,25.0,2093.0,297.0,983.0,338.0,6.4664,<1H OCEAN
12.090100469277752,-117.93,34.04,30.0,1336.0,239.0,905.0,253.0,4.8854,<1H OCEAN
12.524526376648708,-118.41,33.92,29.0,1436.0,401.0,674.0,343.0,3.6389,<1H OCEAN
11.906992528126024,-117.96,34.04,35.0,1141.0,212.0,924.0,212.0,3.1591,<1H OCEAN
12.356645504009547,-118.16,33.77,29.0,3078.0,786.0,1460.0,736.0,2.875,NEAR OCEAN
13.122365377402328,-117.26,32.95,15.0,1036.0,149.0,395.0,157.0,5.8343,NEAR OCEAN
11.439278924801929,-118.25,33.96,48.0,1052.0,234.0,793.0,216.0,1.6585,<1H OCEAN
12.897468293051313,-118.4,34.14,52.0,1695.0,281.0,595.0,264.0,6.0678,<1H OCEAN
12.527793760205377,-117.9,33.67,25.0,639.0,98.0,311.0,93.0,6.6833,<1H OCEAN
11.286024864778307,-119.73,36.81,19.0,1699.0,356.0,994.0,368.0,2.7778,INLAND
11.760566487884825,-121.14,37.48,6.0,1772.0,332.0,1011.0,331.0,3.7045,INLAND
11.896144964131073,-121.32,38.21,27.0,2643.0,467.0,1455.0,444.0,3.6398,INLAND
12.521977676925694,-118.36,34.16,43.0,2850.0,709.0,1510.0,670.0,2.4835,<1H OCEAN
11.659619844121032,-118.19,33.92,35.0,915.0,241.0,1153.0,252.0,3.305,<1H OCEAN
13.122365377402328,-117.26,32.82,34.0,5846.0,785.0,1817.0,747.0,8.496,NEAR OCEAN
11.75351592988816,-117.23,33.91,9.0,11654.0,2100.0,7596.0,2127.0,4.0473,INLAND
12.378343866470628,-118.03,33.79,26.0,5321.0,889.0,2932.0,896.0,5.8914,<1H OCEAN
12.154779351142624,-118.4,34.23,37.0,1404.0,266.0,889.0,274.0,4.0049,<1H OCEAN
13.017002861746503,-122.42,37.77,52.0,1925.0,568.0,867.0,515.0,2.8789999999999996,NEAR BAY
12.392137188602963,-117.26,33.05,14.0,2323.0,373.0,1057.0,372.0,6.2513,NEAR OCEAN
11.728842971192698,-117.9,34.12,33.0,1788.0,456.0,1787.0,361.0,2.6629,<1H OCEAN
12.493879710170106,-117.88,33.83,25.0,1785.0,248.0,750.0,251.0,6.8407,<1H OCEAN
12.136722567395381,-118.71,34.28,27.0,2911.0,562.0,1773.0,580.0,4.6528,<1H OCEAN
11.850111732325098,-118.21,34.65,17.0,4001.0,814.0,2313.0,756.0,3.0441,INLAND
11.476261480598637,-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,NEAR BAY
11.151955596748616,-122.2,39.51,37.0,2358.0,413.0,1060.0,424.0,2.8333,INLAND
12.820447144924723,-118.59,34.15,29.0,2023.0,330.0,747.0,304.0,6.7694,<1H OCEAN
12.748978162759576,-122.01,37.34,31.0,3080.0,526.0,1493.0,582.0,6.3052,<1H OCEAN
12.481808646963554,-118.47,34.0,41.0,2331.0,636.0,1839.0,537.0,2.2880000000000003,<1H OCEAN
12.940601663868888,-122.46,37.74,52.0,2180.0,326.0,856.0,326.0,5.3961,NEAR BAY
12.0616247411643,-122.09,37.64,36.0,1885.0,307.0,853.0,271.0,4.1141,NEAR BAY
12.635905110086632,-118.14,33.77,49.0,2792.0,690.0,1301.0,648.0,3.2917,NEAR OCEAN
12.687881320225673,-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,NEAR OCEAN
12.68292774972501,-122.55,37.79,32.0,2131.0,625.0,1229.0,572.0,2.9201,NEAR OCEAN
12.569325904829029,-122.01,37.53,27.0,1890.0,303.0,889.0,314.0,5.7057,NEAR BAY
12.184338153384168,-118.47,34.25,34.0,1732.0,399.0,1120.0,401.0,4.1492,<1H OCEAN
12.184338153384168,-117.95,33.86,36.0,2038.0,343.0,1066.0,346.0,5.197,<1H OCEAN
11.379394072345706,-120.79,36.06,29.0,1916.0,386.0,1019.0,314.0,2.4881,<1H OCEAN
12.765688433465597,-121.6,37.09,24.0,1511.0,318.0,1052.0,292.0,3.625,<1H OCEAN
11.918390573078392,-118.6,34.2,10.0,2869.0,941.0,2162.0,829.0,3.2297,<1H OCEAN
12.756215131673114,-118.34,34.08,50.0,3457.0,854.0,1584.0,841.0,3.1078,<1H OCEAN
11.358608104585871,-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,NEAR BAY
12.068533231508113,-117.2,33.58,2.0,30450.0,5033.0,9419.0,3197.0,4.5936,<1H OCEAN
11.870599909242044,-121.3,38.67,20.0,1234.0,208.0,649.0,211.0,4.8523,INLAND
12.155831429093427,-118.37,34.18,36.0,1608.0,373.0,1217.0,374.0,2.9728,<1H OCEAN
10.909618988410072,-118.95,35.36,30.0,2294.0,508.0,1753.0,482.0,2.1078,INLAND
12.556729517143344,-117.94,33.99,18.0,6100.0,1018.0,3112.0,982.0,4.9932,<1H OCEAN
12.343222483677406,-122.46,37.68,23.0,2812.0,769.0,1983.0,681.0,2.9413,NEAR OCEAN
12.099044072771651,-117.98,33.79,35.0,2356.0,478.0,1659.0,480.0,4.1115,<1H OCEAN
12.480289467028385,-118.37,34.15,23.0,4604.0,1319.0,2391.0,1227.0,3.1373,<1H OCEAN
11.979172045338252,-118.29,33.9,27.0,1013.0,394.0,1067.0,400.0,1.7714,<1H OCEAN
12.739051073937297,-118.43,34.03,39.0,1733.0,429.0,855.0,387.0,3.2308,<1H OCEAN
11.021902468500418,-121.58,39.12,26.0,2796.0,629.0,2017.0,632.0,1.8355,INLAND
12.489746696584415,-117.82,33.76,33.0,2774.0,428.0,1229.0,407.0,6.2944,<1H OCEAN
12.670121077737235,-118.45,34.03,41.0,1240.0,320.0,711.0,304.0,3.3482,<1H OCEAN
12.658739355122632,-118.39,34.02,45.0,1577.0,421.0,1042.0,375.0,3.4375,<1H OCEAN
11.959532516409569,-119.14,35.76,30.0,735.0,137.0,421.0,113.0,2.5625,INLAND
12.019140476178535,-118.06,34.06,28.0,1778.0,605.0,2184.0,574.0,1.9189,<1H OCEAN
11.681824001432043,-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,INLAND
11.010398644018933,-119.33,35.6,32.0,2703.0,683.0,2682.0,675.0,1.4619,INLAND
13.122365377402328,-118.43,34.06,38.0,2982.0,664.0,1122.0,572.0,4.1908,<1H OCEAN
12.250089530946948,-118.51,34.2,35.0,1614.0,308.0,850.0,330.0,4.1806,<1H OCEAN
11.673342186376134,-118.3,33.96,47.0,2112.0,417.0,1161.0,368.0,3.9722,<1H OCEAN
12.436787462340702,-121.98,36.97,21.0,3349.0,737.0,1952.0,718.0,3.7273,NEAR OCEAN
13.122365377402328,-118.51,34.03,37.0,4072.0,905.0,1468.0,923.0,3.8571,<1H OCEAN
12.202064624132635,-118.54,34.21,32.0,2593.0,566.0,1596.0,547.0,3.9886,<1H OCEAN
11.330203828154934,-122.16,37.68,16.0,1687.0,348.0,568.0,352.0,2.3869,NEAR BAY
12.072541252905651,-118.18,33.77,49.0,2297.0,759.0,1105.0,629.0,1.8388,NEAR OCEAN
11.977288214325878,-117.86,33.72,32.0,1461.0,340.0,1909.0,346.0,3.5511,<1H OCEAN
11.869900363917958,-122.23,38.13,29.0,5154.0,1084.0,2459.0,1019.0,3.2664,NEAR BAY
12.923180463534962,-122.44,37.75,21.0,5457.0,1247.0,2304.0,1180.0,4.5469,NEAR BAY
11.803353763090035,-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2.6324,<1H OCEAN
12.06795934340054,-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,<1H OCEAN
11.01369897704759,-119.57,36.1,37.0,1676.0,316.0,707.0,274.0,2.0595,INLAND
11.97161533431569,-122.06,37.64,37.0,1468.0,304.0,1038.0,282.0,4.1652,NEAR BAY
11.25674205957782,-119.04,36.09,15.0,2288.0,401.0,1238.0,429.0,3.0278,INLAND
12.490499425261282,-121.8,37.23,18.0,3179.0,526.0,1663.0,507.0,5.9225,<1H OCEAN
12.030528073015242,-117.05,32.95,17.0,4814.0,1091.0,3013.0,1078.0,3.2369,<1H OCEAN
12.420377248177179,-117.31,33.16,4.0,5846.0,894.0,2282.0,801.0,5.5956,NEAR OCEAN
12.280252043704426,-118.14,33.79,44.0,2388.0,619.0,1461.0,592.0,3.1711,NEAR OCEAN
13.122365377402328,-118.44,33.98,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,<1H OCEAN
13.06685066747407,-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,<1H OCEAN
13.122365377402328,-122.43,37.76,52.0,2242.0,459.0,751.0,464.0,4.75,NEAR BAY
11.751942365440728,-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,2.4122,<1H OCEAN
12.218001216395448,-117.89,33.71,23.0,1422.0,260.0,1092.0,263.0,4.7422,<1H OCEAN
11.904967552746252,-118.43,34.27,36.0,1002.0,250.0,1312.0,249.0,3.0239999999999996,<1H OCEAN
11.831379196088763,-118.22,33.79,28.0,3008.0,629.0,2537.0,596.0,2.3,NEAR OCEAN
11.159103590013903,-119.64,36.35,30.0,1765.0,310.0,746.0,298.0,2.8125,INLAND
13.122365377402328,-117.87,33.62,8.0,1266.0,,375.0,183.0,9.802,<1H OCEAN
11.525841690236774,-118.28,33.96,42.0,1206.0,304.0,1167.0,250.0,1.615,<1H OCEAN
11.346870880640147,-117.19,34.08,22.0,2467.0,555.0,1567.0,494.0,2.6536,INLAND
12.299562988617513,-118.01,33.83,23.0,1086.0,268.0,825.0,250.0,2.4609,<1H OCEAN
11.885867381372833,-120.96,37.66,15.0,2485.0,434.0,1296.0,434.0,3.8542,INLAND
12.737876675681356,-119.73,34.43,35.0,2703.0,654.0,1383.0,631.0,4.5278,NEAR OCEAN
10.957799582307658,-119.28,36.54,33.0,1470.0,330.0,1222.0,301.0,1.8163,INLAND
12.111761966058932,-119.12,34.23,35.0,2028.0,554.0,2252.0,521.0,2.4643,NEAR OCEAN
12.461102385706706,-116.38,33.71,17.0,12509.0,2460.0,2737.0,1423.0,4.5556,INLAND
11.960811288962345,-118.14,34.01,42.0,1973.0,510.0,1841.0,502.0,2.5326,<1H OCEAN
11.563618579285746,-119.79,36.82,23.0,4358.0,819.0,1852.0,802.0,3.4167,INLAND
12.468821451436742,-118.09,34.15,49.0,1467.0,259.0,688.0,260.0,4.3452,INLAND
11.54829260880752,-121.44,38.46,10.0,4446.0,897.0,2499.0,884.0,3.5461,INLAND
11.291031133056451,-122.39,41.41,23.0,910.0,199.0,370.0,169.0,1.7448,INLAND
11.336188286470174,-117.27,34.13,40.0,1298.0,254.0,793.0,268.0,3.0721,INLAND
13.122365377402328,-122.08,37.36,28.0,2181.0,284.0,728.0,238.0,8.2266,NEAR BAY
12.654277907314498,-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,<1H OCEAN
11.588960151246226,-121.35,38.65,20.0,2498.0,546.0,1185.0,506.0,3.2243,INLAND
11.665646551987892,-120.25,38.03,21.0,4924.0,966.0,1175.0,454.0,2.9457,INLAND
11.06350846933288,-119.47,35.13,44.0,4599.0,877.0,2140.0,831.0,2.9952,INLAND
11.36558487707152,-121.28,37.83,32.0,696.0,151.0,443.0,144.0,2.5156,INLAND
11.963363938721123,-117.14,32.8,41.0,2423.0,469.0,1813.0,466.0,2.1157,NEAR OCEAN
12.337977716410112,-118.07,33.82,27.0,3481.0,576.0,1660.0,560.0,5.7965,<1H OCEAN
12.323855681186558,-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746,NEAR BAY
11.895463068434688,-118.15,34.16,38.0,2471.0,529.0,1661.0,441.0,2.2765,<1H OCEAN
11.951180395901384,-117.41,34.23,17.0,889.0,131.0,439.0,141.0,6.1426,INLAND
12.696797597589162,-118.46,34.0,37.0,388.0,83.0,248.0,84.0,5.1664,<1H OCEAN
12.048248560336607,-118.36,33.95,42.0,1116.0,303.0,1082.0,299.0,3.7237,<1H OCEAN
11.057219140425318,-122.2,39.52,39.0,2551.0,482.0,1181.0,437.0,2.0625,INLAND
12.072541252905651,-118.3,34.07,18.0,3759.0,,3296.0,1462.0,2.2708,<1H OCEAN
12.01248789645751,-121.51,38.54,34.0,2815.0,479.0,1075.0,471.0,3.9792,INLAND
11.611865412825132,-121.67,38.85,46.0,645.0,131.0,410.0,122.0,1.7417,INLAND
11.27720313144916,-121.41,38.53,35.0,2061.0,371.0,1110.0,342.0,3.1944,INLAND
10.96301245249619,-121.24,37.96,29.0,874.0,217.0,788.0,222.0,1.9187,INLAND
12.648833538382036,-122.03,37.35,19.0,3811.0,1227.0,1930.0,1153.0,3.5154,<1H OCEAN
